smiles,Ki,Kd,IC50
O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ncccc1Br, 8490,,
Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1, 3920,,
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1, 0.030000,,
Clc1cc(Nc2ncnc3ccc(NC4=NC[C@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1, 1.2,,
Clc1cc(Nc2ncnc3ccc(NC4=NC[C@@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1, 0.950000,,
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 44,,
Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1, 200,,
ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1, 26,,
ClCCNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 10,,
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,,, 1.4
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,, 1.4
Oc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,,, 4600
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,, 17
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,, 1.8
CS(=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,,, 2900
COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC,>10000,,
CCN(Cc1ccccc1)c1nc(Nc2ccc3ncsc3c2)[nH]c(=O)n1,>10000,,
CC(C)(Nc1nc(Nc2ccc3ncsc3c2)[nH]c(=O)n1)c1ccccc1,>10000,,
CC(C)N(Cc1ccccc1)c1nc(Nc2ccc3ncsc3c2)[nH]c(=O)n1,>10000,,
CC(C)(Nc1nc(NO)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1,>10000,,
Cc1c(Cc2cccc(N(C)S(=O)(=O)CCCNCCCCCC(=O)N3CCN(c4nc(N5CCOCC5)nc(-n5c(C(F)F)nc6ccccc65)n4)CC3)c2)c(=O)oc2cc(OC(=O)N(C)C)ccc12,>10000,,
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1, 44000,,
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1, 1.2,,
Cc1nc(N(C)c2ccc3occc3c2)c2cc(C)oc2n1, 307,,
COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12, 103,,
COc1ccc2c(ccn2-c2nc(C)nc3oc(C)cc23)c1,>500,,
COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12, 3.4,,
Cc1nc(N(C)c2ccc(OC(C)C)cc2)c2cc(C)oc2n1, 102,,
CCOc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,>500,,
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C, 172,,
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1, 68,,
Cc1nc(N(C)c2ccc3c(c2)CCO3)c2cc(C)oc2n1, 226,,
Cc1nc(N(C)c2ccc3c(c2)OCO3)c2cc(C)oc2n1, 298,,
COc1cc(N(C)c2nc(C)nc3oc(C)cc23)cc(OC)c1OC,>500,,
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1OC, 90,,
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1, 162,,
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1, 10.0,,
CCOC(=O)C(=CNC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1)C(=O)OCC, 1460,,
CCNC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1, 31,,
NC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1, 9.0,,
N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1, 3050,,
N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1, 445,,
N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,>10000,,
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1)C(=O)OCC, 1020,,
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)C(=O)OCC, 812,,
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1)C(=O)OCC,>10000,,
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1)C(=O)OCC, 23,,
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1, 227,,
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1, 35,,
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,>10000,,
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1, 29,,
CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1, 3.0,,
NC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1, 99,,
NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1, 543,,
NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1, 4.0,,
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F, 5500,,
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F, 4200,,
CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)S(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F,>25000,,
CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)F)o4)c(C(C)C)c23)c(F)cc1F,>10000,,
CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C)o4)c(C(C)C)c23)c(F)cc1F,>10000,,
Nc1ncnc2nn3ccccc3c12,>10000,,
Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1, 32,,
Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1, 50,,
c1ccc(Cc2nc3ccc(Nc4ncnc5nn6ccccc6c45)cc3[nH]2)cc1, 5010,,
Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl, 200,,
CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21, 1.000000,,
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C, 92,,
OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,>10000,,
CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1, 25,,
[O-][S+]1CCN(Cc2ccc(-c3cc4c(Nc5ccc(OCc6cccc(F)c6)cc5)ncnc4cn3)o2)CC1, 23,,
CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1, 36,,
CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1, 7.0,,
COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC, 59.0,,
COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl, 1800,,
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1, 2100,,
COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12, 440.0,,
COc1cc(ON2CCC(C)CC2)c2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2c1, 5,,
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1, 5,,
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1, 690.0,,
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)CC1, 698.0,,
Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1, 2400,,
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1, 140,,
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1, 6000,,
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<5,,
C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 0.04,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1, 0.41,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 0.11,,
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1,>500,,
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1, 0.94,,
COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,>13000,,
COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 50000,,
O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1, 15,,
COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1, 5000,,
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1, 0.12,,
COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC, 0.21,,
CCc1c(C(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 20,,
CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C, 200,,
CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1Cc1ccccc1,>25000,,
CCCc1c(C(=O)OCC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 950.0,,
CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC, 120,,
CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 490.0,,
CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C(C)C, 200,,
CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC, 610,,
CCOCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC, 950.0,,
CCc1c(NC(=O)OCc2ccccc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 210,,
CCOC(=O)c1cn2ncnc(Nc3cccc(Br)c3)c2c1CC, 60,,
CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC, 200,,
CCc1c(C(=O)NC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 70.0,,
CCOC(=O)c1cn2ncnc(Nc3ccc(F)c(Cl)c3)c2c1CC, 90,,
CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 200,,
CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 1100,,
CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 40,,
CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1, 120,,
CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 40,,
CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC, 50,,
CCc1c(C(=O)OCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 170,,
CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 1600,,
CCNCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC, 7400,,
CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12, 120,,
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12, 1600,,
Nc1cnc(C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cn1, 372,,
Fc1cccc(COc2ccc(Nc3ncnc4sc(C#CC5CCCN5)cc34)cc2Cl)c1, 109,,
C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1, 71,,
C[C@H](N)C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1, 69,,
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1, 11,,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1, 380,,
O=C(c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1)N1CCN(CCO)CC1,>5000,,
OCCN1CCN(Cc2ccc(-c3cc4c(N[C@H](CO)c5ccccc5)ncnc4s3)cc2)CC1, 600,,
OC[C@@H](Nc1ncnc2sc(-c3ccc(CN4CCNCC4)cc3)cc12)c1ccccc1, 600,,
C#Cc1cccc(N2C(=O)Nc3c(C(=O)Nc4ccc(CN5CCCC5)cc4)sc4ncnc2c34)c1, 26,,
O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccc(F)c(Cl)c1, 7.0,,
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1, 5.5,,
COc1ccccc1-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1, 220,,
C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1, 18,,
COc1ccccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1, 5.0,,
COc1ccccc1-c1cc2c(Nc3ccccc3)ncnc2s1, 173,,
COc1ccccc1-c1cc2c(N[C@H](C)c3cccs3)ncnc2s1, 55,,
COc1ccccc1-c1cc2c(NCc3cccs3)ncnc2s1, 170,,
COc1ccccc1-c1cc2c(N[C@H](C)c3ccccn3)ncnc2s1, 153,,
COc1ccccc1-c1cc2c(NCc3ccccn3)ncnc2s1, 183,,
COc1ccccc1-c1cc2c(NCc3cccnc3)ncnc2s1, 275,,
COc1ccccc1-c1cc2c(NCc3ccncc3)ncnc2s1, 108,,
COc1ccccc1-c1cc2c(N[C@H](C)c3ccc(F)cc3)ncnc2s1, 27,,
COC[C@@H](Nc1ncnc2sc(-c3ccccc3OC)cc12)c1ccccc1, 23,,
COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1, 8.0,,
COc1ccccc1-c1cc2c(N[C@@H](CO)c3ccccc3)ncnc2s1, 629,,
COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1, 1.000000,,
COc1ccccc1-c1cc2c(NC(C)c3ccccc3)ncnc2s1, 19,,
COc1ccccc1-c1cc2c(N[C@@H](C)c3ccccc3)ncnc2s1, 1860,,
COc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1, 9.0,,
COc1ccccc1-c1cc2c(NCc3ccccc3)ncnc2s1, 17,,
Fc1cccc(COc2ccc(Nc3ncnc4sc(Br)cc34)cc2Cl)c1, 257,,
Brc1cc2c(Nc3cccc(OCc4ccccc4)c3)ncnc2s1,>10000,,
C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1, 23,,
Fc1ccc(Nc2ncnc3sc(Br)cc23)cc1Cl, 53,,
Brc1cc2c(Nc3ccccc3)ncnc2s1, 80,,
C[C@@H](Nc1ncnc2sc(Br)cc12)c1cccs1, 415,,
Brc1cc2c(NCc3cccs3)ncnc2s1, 1374,,
C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccn1, 2079,,
Brc1cc2c(NCc3ccccn3)ncnc2s1, 7904,,
Brc1cc2c(NCc3cccnc3)ncnc2s1,>10000,,
Brc1cc2c(NCc3ccncc3)ncnc2s1, 3883,,
C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccc(F)cc1, 150,,
CC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1, 183,,
COC[C@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,>10000,,
COC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1, 262,,
OCC(Nc1ncnc2sc(Br)cc12)c1ccccc1, 83,,
OC[C@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,>10000,,
OC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1, 36,,
CC(Nc1ncnc2sc(Br)cc12)c1ccccc1, 156,,
C[C@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,>10000,,
C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1, 38,,
Brc1cc2c(NCc3ccccc3)ncnc2s1, 241,,
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12, 5200,,
O=c1ccc(-n2ccc3ccc(F)cc32)nn1CCOc1ccnc2cc(OCCCN3CCOCC3)ccc12,>1000,,
COC(=O)c1c(OCCN2CCCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O, 2800,,
COC(=O)c1c(OC)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O, 12600,,
CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O, 5100,,
COC(=O)c1c(OCCN2CCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O, 9000,,
COC(=O)c1c(OCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O, 31000,,
COC(=O)c1c(OCCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O, 13600,,
CCCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,>50000,,
N#CC(=Cc1cc(O)c(O)c(O)c1)C(=N)C(C#N)C#N, 4100,,
COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,>100000,,
COc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1, 1384,,
COc1cc(OC2CCN(C(C)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1, 873,,
CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1, 66,,
CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1, 3,,
COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1, 8068,,
COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1, 9601,,
COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1OC1CCN(C)CC1, 225,,
COCCOc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1, 671,,
COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1, 21,,
COc1cc(OC2CCNCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1, 10,,
COc1cc(OC2CCOC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1, 187,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1, 7000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(SC)cc3)c2)n1, 4800,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3cccc([N+](=O)[O-])c3)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(N(C)C)cc3)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(C#N)cc3)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccncc3)c2)n1, 8700,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccco3)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3cnc[nH]3)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1, 7200,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C(C)C)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C(C)(C)C)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CCCC3)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(F)cc3)C(F)(F)F)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(N(C)C)cc3)C(F)(F)F)c2)n1,>10000,,
COc1ccc(/C=C(/C(=O)Nc2cccc(Oc3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3Cl)c2)C(F)(F)F)cc1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,>10000,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/C3CC3)c2)n1, 5600,,
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCC3CC3)c2)n1,>10000,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1, 16,,
Fc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,>10000,,
COc1cc(OC)c2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2, 6300,,
Fc1ccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)cc1Cl, 2000,,
Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2, 7200,,
Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2, 2000,,
Fc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2, 1500,,
Brc1cccc(Nc2ncnc3c2NCc2ccccc2O3)c1, 3400,,
Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2, 10000,,
COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2, 8500,,
COc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2, 9800,,
C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2, 5400,,
Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl, 4300,,
COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2, 1000,,
COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2, 7500,,
Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl, 1000,,
Fc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2, 8900,,
COc1cccc2c1CNc1c(Nc3cccc(Br)c3)ncnc1O2,>10000,,
C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2, 8900,,
Brc1cccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)c1, 1000,,
CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2, 7000,,
Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2, 1000,,
O=C(O)c1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2, 1000,,
Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl, 2700,,
Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2, 3700,,
COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2, 2000,,
Brc1cccc(Nc2ncnc3c2NCc2ccccc2O3)c1, 8100,,
COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2, 3100,,
Fc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,>30000,,
COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2, 900,,
COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2, 1900,,
COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2, 3000,,
Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,>30000,,
COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2, 2400,,
COc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,>10000,,
Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl, 1100,,
CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2, 4100,,
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2, 340,,
